clause_text,count
The contfibution of the Indian industry in acquiring and developing technologies in critical areas shall b key criterion in assessment of the proposal.,1
The contract shall be signed within a period of two months from the date of CFA approval.,1
The contract shall be signed within two months from date of CFA approval.,1
The complete Functional Design Deliverable Set II shall be handed over by SHQ to the contracting shipyard at the time of conclusion of contract.,1
"The complete Spare Parts Price Lists, Repairs Price Lists and Man-day Rates of Specialists would have to be submitted in the Commercial offer.",1
"The contribution of the Indian industry in acquiring, developing and indigenising critical technologies shall be one of the key criteria in assessment of various proposals.",1
The copy shall be made in a controlled environment under supervision.,1
"The cost analysis of the first ship of the project, if required, shall be carried out by a team led by Advisor Cost MoD (DDP) within a period of 12 months from the second reading of the D-448 document check list, so that realistic and firm cost estimates for the other ships of the class can be worked out.",1
"The documentation to be supplied by the OEM shall be that which is used by the OEM or its sub-contractors for the purpose of manufacturing, assembly and testing of the licensed product in their plant.",1
"The documents that may be required, depending upon the peculiarities of the procurement being undertaken, may be included/ excluded in RFP).",1
The draft SoC would be approved by the Head of the respective User/Plans Directorate/equivalent of the Services.,1
The effective date of this Agreement shall be the date of the last signature appearing herein.,1
The efficacy of reliability model/prediction/validation would be verified during technical and environmental evaluation as indicated in Para 47 of this RFP.,1
The costing of such proposals will be vetted by the IFA with the respective Services.,1
The costs of the repair of the equipment or its parts …………………………………………………………………………………….………… …………………………………………………………………………………………………,1
The costs of the repair will be debited to (……………...,1
"The criteria for selection should be fair, reasonable, non-arbitrary, transparent and rational, and based upon the broad parameters of financial strength, technical capability and capacity/infrastructure.",1
"The contract/response to the RFP shall remain in full force and effect, except as modified by this Agreement.",1
The contractor is required to have a timely and efficient disclosure system in place for reporting of intellectual property generation under the “Make” contract to the Ministry of Defence.,1
The contractor shall also be required to submit periodic reports about commercialization and manufacturing activities undertaken for products embodying the subject invention under “Make” contracts.,1
The contribution of the DA in acquiring and developing technologies in critical ‘areas shall be an important criterion in assessment of the proposal.,1
The current defence procurement procedures focus on short/medium term contracts.,1
"The date of commencement of delivery schedule would be reckoned from the date of release of Advance payment by the Buyer to the Seller, provided the Seller submits the documents mandated by the DAP for release of advance by the Buyer within 45 days of signing of contract.",1
"The date of delivery would be reckoned from the date of release of Advance payment by the Buyer to the Seller (T0), provided the Seller submits the documents mandated by the DAP for release of advance by the Buyer within 45 days of signing of contract.",1
